Interference and Diffraction Data File Thu, Nov 22, 2018 2:00 PM
Sensor Position (Meters)	Light Intensity (Volts)
-0.00744	0.11494
-0.00744	0.11333
-0.00744	0.11284
-0.00744	0.10962
-0.00750	0.10447
-0.00750	0.10350
-0.00750	0.10221
-0.00750	0.10012
-0.00750	0.09544
-0.00750	0.09738
-0.00750	0.09222
-0.00750	0.09174
-0.00750	0.08562
-0.00756	0.08497
-0.00756	0.08304
-0.00756	0.08095
-0.00756	0.07788
-0.00756	0.07402
-0.00756	0.07370
-0.00756	0.07144
-0.00756	0.06967
-0.00756	0.06790
-0.00761	0.06612
-0.00761	0.06097
-0.00761	0.06371
-0.00761	0.06145
-0.00761	0.05839
-0.00761	0.06000
-0.00761	0.05597
-0.00761	0.05372
-0.00761	0.05662
-0.00767	0.05501
-0.00767	0.05324
-0.00767	0.05356
-0.00767	0.05356
-0.00767	0.05243
-0.00767	0.05324
-0.00767	0.05340
-0.00767	0.05436
-0.00767	0.05243
-0.00767	0.05501
-0.00772	0.05630
-0.00772	0.05710
-0.00772	0.05791
-0.00772	0.06016
-0.00772	0.06129
-0.00772	0.06371
-0.00772	0.06467
-0.00772	0.06403
-0.00772	0.06902
-0.00778	0.07112
-0.00778	0.07080
-0.00778	0.07321
-0.00778	0.07547
-0.00778	0.07611
-0.00778	0.07869
-0.00778	0.07917
-0.00778	0.08175
-0.00778	0.09013
-0.00783	0.08803
-0.00783	0.08932
-0.00783	0.09061
-0.00783	0.09109
-0.00783	0.09416
-0.00783	0.09399
-0.00783	0.09818
-0.00783	0.09722
-0.00783	0.09947
-0.00789	0.09931
-0.00789	0.10076
-0.00789	0.10527
-0.00789	0.10592
-0.00789	0.10479
-0.00789	0.10849
-0.00789	0.10704
-0.00789	0.10962
-0.00789	0.10914
-0.00789	0.10978
-0.00794	0.11188
-0.00794	0.11075
-0.00794	0.11220
-0.00794	0.11365
-0.00794	0.11220
-0.00794	0.11526
-0.00794	0.11333
-0.00794	0.11317
-0.00794	0.11284
-0.00800	0.11317
-0.00800	0.11075
-0.00800	0.11236
-0.00800	0.11172
-0.00800	0.11236
-0.00800	0.11107
-0.00800	0.10785
-0.00800	0.10753
-0.00800	0.10608
-0.00806	0.11284
-0.00806	0.10672
-0.00806	0.10527
-0.00806	0.10495
-0.00806	0.10173
-0.00806	0.09963
-0.00806	0.10060
-0.00806	0.09963
-0.00806	0.10012
-0.00806	0.09722
-0.00811	0.09738
-0.00811	0.09722
-0.00811	0.09416
-0.00811	0.09432
-0.00811	0.09061
-0.00811	0.09126
-0.00811	0.09013
-0.00811	0.08884
-0.00811	0.08836
-0.00811	0.08610
-0.00817	0.08562
-0.00817	0.08513
-0.00817	0.08433
-0.00817	0.08175
-0.00817	0.08256
-0.00817	0.07998
-0.00817	0.07869
-0.00817	0.07917
-0.00817	0.07853
-0.00822	0.07966
-0.00822	0.07515
-0.00822	0.07885
-0.00822	0.07660
-0.00822	0.07772
-0.00822	0.07321
-0.00822	0.07627
-0.00822	0.07595
-0.00822	0.07498
-0.00822	0.07724
-0.00828	0.07708
-0.00828	0.07708
-0.00828	0.07579
-0.00828	0.07853
-0.00828	0.07982
-0.00828	0.07805
-0.00828	0.07966
-0.00828	0.08352
-0.00828	0.08127
-0.00828	0.08529
-0.00833	0.08513
-0.00833	0.08964
-0.00833	0.09109
-0.00833	0.09271
-0.00833	0.09673
-0.00833	0.09770
-0.00833	0.10173
-0.00833	0.10672
-0.00833	0.10882
-0.00839	0.11526
-0.00839	0.11768
-0.00839	0.12283
-0.00839	0.12573
-0.00839	0.13443
-0.00839	0.13781
-0.00839	0.14571
-0.00839	0.15038
-0.00839	0.15634
-0.00839	0.16424
-0.00844	0.17358
-0.00844	0.17873
-0.00844	0.18679
-0.00844	0.19485
-0.00844	0.20451
-0.00844	0.21563
-0.00844	0.22223
-0.00844	0.22932
-0.00844	0.23270
-0.00850	0.24881
-0.00850	0.25961
-0.00850	0.26831
-0.00850	0.27926
-0.00850	0.28796
-0.00850	0.30101
-0.00850	0.30939
-0.00850	0.32260
-0.00850	0.33114
-0.00850	0.34805
-0.00856	0.36255
-0.00856	0.37528
-0.00856	0.38608
-0.00856	0.39542
-0.00856	0.40927
-0.00856	0.42377
-0.00856	0.43457
-0.00856	0.44729
-0.00856	0.45841
-0.00861	0.47243
-0.00861	0.48290
-0.00861	0.49498
-0.00861	0.50320
-0.00861	0.51222
-0.00861	0.52317
-0.00861	0.53300
-0.00861	0.54041
-0.00861	0.54605
-0.00867	0.55781
-0.00867	0.56409
-0.00867	0.56957
-0.00867	0.57537
-0.00867	0.58053
-0.00867	0.58504
-0.00867	0.58745
-0.00867	0.59229
-0.00867	0.59309
-0.00867	0.59148
-0.00872	0.59551
-0.00872	0.59519
-0.00872	0.59470
-0.00872	0.59068
-0.00872	0.58762
-0.00872	0.58230
-0.00872	0.58021
-0.00872	0.57344
-0.00872	0.56699
-0.00878	0.55749
-0.00878	0.55088
-0.00878	0.53993
-0.00878	0.53155
-0.00878	0.51754
-0.00878	0.50819
-0.00878	0.49740
-0.00878	0.48177
-0.00878	0.46663
-0.00883	0.45229
-0.00883	0.43859
-0.00883	0.42216
-0.00883	0.40331
-0.00883	0.38978
-0.00883	0.37641
-0.00883	0.35949
-0.00883	0.34370
-0.00883	0.32663
-0.00889	0.31342
-0.00889	0.30021
-0.00889	0.28087
-0.00889	0.26573
-0.00889	0.25365
-0.00889	0.24350
-0.00889	0.23174
-0.00889	0.21676
-0.00889	0.20741
-0.00889	0.19920
-0.00894	0.19291
-0.00894	0.18550
-0.00894	0.17825
-0.00894	0.17503
-0.00894	0.16955
-0.00894	0.17229
-0.00894	0.17132
-0.00894	0.17294
-0.00894	0.17761
-0.00900	0.18341
-0.00900	0.19356
-0.00900	0.20226
-0.00900	0.21627
-0.00900	0.22787
-0.00900	0.24382
-0.00900	0.26589
-0.00900	0.28732
-0.00900	0.30987
-0.00906	0.32953
-0.00906	0.34854
-0.00906	0.37899
-0.00906	0.40782
-0.00906	0.43586
-0.00906	0.46051
-0.00906	0.49208
-0.00906	0.52785
-0.00906	0.56297
-0.00911	0.59599
-0.00911	0.62709
-0.00911	0.66527
-0.00911	0.71086
-0.00911	0.75533
-0.00911	0.79077
-0.00911	0.83153
-0.00911	0.86906
-0.00911	0.91305
-0.00911	0.95880
-0.00917	0.99875
-0.00917	1.03468
-0.00917	1.08172
-0.00917	1.12683
-0.00917	1.17033
-0.00917	1.20593
-0.00917	1.24412
-0.00917	1.28923
-0.00917	1.33369
-0.00922	1.36801
-0.00922	1.40281
-0.00922	1.43470
-0.00922	1.46725
-0.00922	1.49737
-0.00922	1.52315
-0.00922	1.54828
-0.00922	1.56729
-0.00922	1.59146
-0.00928	1.60596
-0.00928	1.62223
-0.00928	1.63238
-0.00928	1.64269
-0.00928	1.65026
-0.00928	1.65413
-0.00928	1.65526
-0.00928	1.65767
-0.00928	1.65316
-0.00933	1.64382
-0.00933	1.63544
-0.00933	1.62433
-0.00933	1.61111
-0.00933	1.59082
-0.00933	1.56923
-0.00933	1.54716
-0.00933	1.52106
-0.00933	1.49157
-0.00939	1.45823
-0.00939	1.42971
-0.00939	1.39491
-0.00939	1.35480
-0.00939	1.30856
-0.00939	1.26732
-0.00939	1.22736
-0.00939	1.18209
-0.00939	1.12796
-0.00944	1.07834
-0.00944	1.03532
-0.00944	0.99134
-0.00944	0.94317
-0.00944	0.89130
-0.00944	0.84264
-0.00944	0.79657
-0.00944	0.75065
-0.00944	0.70442
-0.00950	0.66301
-0.00950	0.62177
-0.00950	0.58439
-0.00950	0.54621
-0.00950	0.50175
-0.00950	0.46405
-0.00950	0.43280
-0.00950	0.40525
-0.00950	0.37270
-0.00956	0.33468
-0.00956	0.31277
-0.00956	0.29376
-0.00956	0.27298
-0.00956	0.25606
-0.00956	0.24269
-0.00956	0.23593
-0.00956	0.22835
-0.00956	0.22948
-0.00961	0.23367
-0.00961	0.24028
-0.00961	0.25139
-0.00961	0.26718
-0.00961	0.29070
-0.00961	0.31535
-0.00961	0.34515
-0.00961	0.37351
-0.00961	0.41475
-0.00967	0.46421
-0.00967	0.50835
-0.00967	0.55185
-0.00967	0.59938
-0.00967	0.64964
-0.00967	0.70893
-0.00967	0.76338
-0.00967	0.81429
-0.00967	0.86359
-0.00972	0.93238
-0.00972	0.99924
-0.00972	1.05740
-0.00972	1.10847
-0.00972	1.17484
-0.00972	1.24847
-0.00972	1.31726
-0.00972	1.37510
-0.00972	1.43519
-0.00978	1.50624
-0.00978	1.57390
-0.00978	1.63013
-0.00978	1.69006
-0.00978	1.74838
-0.00978	1.81363
-0.00978	1.86921
-0.00978	1.91834
-0.00978	1.96797
-0.00983	2.01630
-0.00983	2.06640
-0.00983	2.10507
-0.00983	2.13922
-0.00983	2.17596
-0.00983	2.20930
-0.00983	2.23315
-0.00983	2.25377
-0.00989	2.26891
-0.00989	2.28084
-0.00989	2.29083
-0.00989	2.29614
-0.00989	2.29324
-0.00989	2.28728
-0.00989	2.28068
-0.00989	2.26811
-0.00989	2.25780
-0.00989	2.23718
-0.00994	2.20689
-0.00994	2.18304
-0.00994	2.15582
-0.00994	2.12633
-0.00994	2.08122
-0.00994	2.04159
-0.00994	2.00631
-0.00994	1.95943
-0.00994	1.90642
-0.01000	1.85680
-0.01000	1.80831
-0.01000	1.75998
-0.01000	1.69473
-0.01000	1.63286
-0.01000	1.57374
-0.01000	1.51719
-0.01000	1.45307
-0.01000	1.38202
-0.01006	1.31468
-0.01006	1.25443
-0.01006	1.19144
-0.01006	1.11749
-0.01006	1.04982
-0.01006	0.98667
-0.01006	0.93093
-0.01006	0.86697
-0.01006	0.79641
-0.01011	0.74195
-0.01011	0.68959
-0.01011	0.63869
-0.01011	0.58633
-0.01011	0.54218
-0.01011	0.50320
-0.01011	0.46485
-0.01011	0.41958
-0.01011	0.38527
-0.01017	0.35530
-0.01017	0.33033
-0.01017	0.30488
-0.01017	0.28249
-0.01017	0.26589
-0.01017	0.25284
-0.01017	0.23834
-0.01017	0.23238
-0.01017	0.22723
-0.01017	0.22755
-0.01022	0.22980
-0.01022	0.23705
-0.01022	0.25123
-0.01022	0.26041
-0.01022	0.27959
-0.01022	0.30407
-0.01022	0.33194
-0.01022	0.35321
-0.01022	0.38479
-0.01028	0.41556
-0.01028	0.46083
-0.01028	0.50255
-0.01028	0.53719
-0.01028	0.58262
-0.01028	0.62934
-0.01028	0.67590
-0.01028	0.71489
-0.01028	0.75710
-0.01033	0.81316
-0.01033	0.86278
-0.01033	0.90934
-0.01033	0.95203
-0.01033	1.00649
-0.01033	1.05820
-0.01033	1.10186
-0.01033	1.14826
-0.01033	1.19369
-0.01039	1.25185
-0.01039	1.30034
-0.01039	1.33804
-0.01039	1.38299
-0.01039	1.43132
-0.01039	1.47772
-0.01039	1.51800
-0.01039	1.56133
-0.01039	1.60370
-0.01039	1.64237
-0.01044	1.66992
-0.01044	1.70150
-0.01044	1.72598
-0.01044	1.75224
-0.01044	1.77190
-0.01044	1.78527
-0.01044	1.80009
-0.01044	1.80815
-0.01044	1.80847
-0.01050	1.81201
-0.01050	1.81282
-0.01050	1.80670
-0.01050	1.79478
-0.01050	1.78447
-0.01050	1.77093
-0.01050	1.74596
-0.01050	1.72647
-0.01050	1.70681
-0.01056	1.68490
-0.01056	1.65558
-0.01056	1.62191
-0.01056	1.58872
-0.01056	1.56021
-0.01056	1.52637
-0.01056	1.48320
-0.01056	1.44324
-0.01056	1.41167
-0.01056	1.37139
-0.01061	1.32290
-0.01061	1.27392
-0.01061	1.23461
-0.01061	1.19031
-0.01061	1.13956
-0.01061	1.08720
-0.01061	1.04322
-0.01061	0.99908
-0.01061	0.95429
-0.01067	0.89855
-0.01067	0.84732
-0.01067	0.80301
-0.01067	0.76096
-0.01067	0.71344
-0.01067	0.66881
-0.01067	0.62193
-0.01067	0.58713
-0.01067	0.54798
-0.01072	0.50851
-0.01072	0.46647
-0.01072	0.43602
-0.01072	0.40686
-0.01072	0.37818
-0.01072	0.34677
-0.01072	0.32260
-0.01072	0.30214
-0.01072	0.28281
-0.01072	0.26460
-0.01078	0.24559
-0.01078	0.22852
-0.01078	0.21966
-0.01078	0.20677
-0.01078	0.19807
-0.01078	0.19001
-0.01078	0.18051
-0.01078	0.18067
-0.01078	0.17648
-0.01078	0.17728
-0.01083	0.17857
-0.01083	0.18131
-0.01083	0.18743
-0.01083	0.19114
-0.01083	0.20274
-0.01083	0.21079
-0.01083	0.22304
-0.01083	0.23480
-0.01083	0.25171
-0.01089	0.26686
-0.01089	0.28087
-0.01089	0.29553
-0.01089	0.31938
-0.01089	0.33887
-0.01089	0.35837
-0.01089	0.37415
-0.01089	0.39284
-0.01089	0.41427
-0.01094	0.43602
-0.01094	0.45406
-0.01094	0.46792
-0.01094	0.49321
-0.01094	0.51335
-0.01094	0.53236
-0.01094	0.54718
-0.01094	0.56732
-0.01094	0.58649
-0.01094	0.60018
-0.01100	0.61581
-0.01100	0.62966
-0.01100	0.64835
-0.01100	0.66124
-0.01100	0.67155
-0.01100	0.68396
-0.01100	0.69491
-0.01100	0.70651
-0.01100	0.71585
-0.01106	0.72278
-0.01106	0.73052
-0.01106	0.73358
-0.01106	0.74340
-0.01106	0.74630
-0.01106	0.74743
-0.01106	0.74872
-0.01106	0.74936
-0.01106	0.74743
-0.01106	0.74598
-0.01111	0.74066
-0.01111	0.74066
-0.01111	0.73293
-0.01111	0.72423
-0.01111	0.71779
-0.01111	0.70877
-0.01111	0.70087
-0.01111	0.69024
-0.01111	0.67687
-0.01117	0.66768
-0.01117	0.65770
-0.01117	0.64561
-0.01117	0.62870
-0.01117	0.61549
-0.01117	0.60195
-0.01117	0.59052
-0.01117	0.57602
-0.01117	0.55878
-0.01117	0.54396
-0.01122	0.52881
-0.01122	0.51367
-0.01122	0.49514
-0.01122	0.47952
-0.01122	0.46357
-0.01122	0.44891
-0.01122	0.43360
-0.01122	0.41121
-0.01122	0.39300
-0.01128	0.37883
-0.01128	0.36417
-0.01128	0.34435
-0.01128	0.32695
-0.01128	0.31229
-0.01128	0.29521
-0.01128	0.27942
-0.01128	0.26686
-0.01128	0.25333
-0.01133	0.24124
-0.01133	0.22997
-0.01133	0.21563
-0.01133	0.20564
-0.01133	0.19162
-0.01133	0.18647
-0.01133	0.17793
-0.01133	0.17020
-0.01133	0.16037
-0.01139	0.15457
-0.01139	0.15135
-0.01139	0.14345
-0.01139	0.14168
-0.01139	0.13282
-0.01139	0.13153
-0.01139	0.12686
-0.01139	0.12299
-0.01139	0.12154
-0.01139	0.11703
-0.01144	0.11574
-0.01144	0.11349
-0.01144	0.11413
-0.01144	0.10978
-0.01144	0.11397
-0.01144	0.10978
-0.01144	0.11155
-0.01144	0.11059
-0.01144	0.11123
-0.01150	0.11075
-0.01150	0.11349
-0.01150	0.11510
-0.01150	0.11317
-0.01150	0.11542
-0.01150	0.11816
-0.01150	0.11848
-0.01150	0.11880
-0.01156	0.11961
-0.01156	0.12106
-0.01156	0.12122
-0.01156	0.12412
-0.01156	0.12460
-0.01156	0.12734
-0.01156	0.12477
-0.01156	0.12573
-0.01156	0.12815
-0.01156	0.13089
-0.01161	0.12863
-0.01161	0.12976
-0.01161	0.13105
-0.01161	0.12799
-0.01161	0.13089
-0.01161	0.13137
-0.01161	0.13073
-0.01161	0.12976
-0.01161	0.13185
-0.01167	0.13137
-0.01167	0.12847
-0.01167	0.12863
-0.01167	0.13201
-0.01167	0.12863
-0.01167	0.12654
-0.01167	0.12686
-0.01167	0.12783
-0.01167	0.12493
-0.01172	0.12380
-0.01172	0.12428
-0.01172	0.12219
-0.01172	0.12187
-0.01172	0.12154
-0.01172	0.11752
-0.01172	0.11864
-0.01172	0.11623
-0.01172	0.11478
-0.01178	0.11526
-0.01178	0.11333
-0.01178	0.11429
-0.01178	0.11155
-0.01178	0.11091
-0.01178	0.11123
-0.01178	0.11027
-0.01178	0.10946
-0.01178	0.10753
-0.01183	0.10656
-0.01183	0.10720
-0.01183	0.10511
-0.01183	0.10672
-0.01183	0.10624
-0.01183	0.10286
-0.01183	0.10382
-0.01183	0.10157
-0.01183	0.10334
-0.01183	0.10173
-0.01189	0.09754
-0.01189	0.10124
-0.01189	0.09657
-0.01189	0.09931
-0.01189	0.09544
-0.01189	0.09802
-0.01189	0.09818
-0.01189	0.09528
-0.01194	0.09641
-0.01194	0.09238
-0.01194	0.09512
-0.01194	0.09399
-0.01194	0.09061
-0.01194	0.09158
-0.01194	0.09077
-0.01194	0.09061
-0.01194	0.08884
-0.01200	0.08707
-0.01200	0.08449
-0.01200	0.08497
-0.01200	0.08481
-0.01200	0.08481
-0.01200	0.08256
-0.01200	0.08465
-0.01200	0.08449
-0.01200	0.07724
-0.01206	0.07869
-0.01206	0.07563
-0.01206	0.07660
-0.01206	0.07724
-0.01206	0.07289
-0.01206	0.06806
-0.01206	0.07047
-0.01206	0.07080
-0.01206	0.06935
-0.01211	0.06773
-0.01211	0.06580
-0.01211	0.06532
-0.01211	0.06435
-0.01211	0.06322
-0.01211	0.06177
-0.01211	0.06290
-0.01211	0.06129
-0.01211	0.05823
-0.01217	0.05952
-0.01217	0.05581
-0.01217	0.05646
-0.01217	0.05436
-0.01217	0.05775
-0.01217	0.05517
-0.01217	0.05533
-0.01217	0.05275
-0.01217	0.05162
-0.01222	0.05630
-0.01222	0.05324
-0.01222	0.05533
-0.01222	0.05340
-0.01222	0.05307
-0.01222	0.05436
-0.01222	0.05340
-0.01222	0.05485
-0.01222	0.05388
-0.01228	0.05307
-0.01228	0.05662
-0.01228	0.05436
-0.01228	0.05614
-0.01228	0.05694
-0.01228	0.05791
-0.01228	0.05904
-0.01228	0.05597
-0.01228	0.06113
-0.01233	0.05936
-0.01233	0.06032
-0.01233	0.06081
-0.01233	0.06032
-0.01233	0.06032
-0.01233	0.06161
-0.01233	0.06338
-0.01233	0.06242
-0.01233	0.06483
-0.01239	0.06355
-0.01239	0.06193
-0.01239	0.06435
-0.01239	0.06564
-0.01239	0.06483
-0.01239	0.06419
-0.01239	0.06387
-0.01239	0.06500
-0.01239	0.06516
-0.01244	0.06628
-0.01244	0.06419
-0.01244	0.06483
-0.01244	0.06532
-0.01244	0.06258
-0.01244	0.06838
-0.01244	0.06193
-0.01244	0.06274
-0.01244	0.06306
-0.01244	0.06290
-0.01250	0.06193
-0.01250	0.06049
-0.01250	0.06097
-0.01250	0.05887
-0.01250	0.06290
-0.01250	0.06097
-0.01250	0.06113
-0.01250	0.05952
-0.01250	0.05984
-0.01256	0.06032
-0.01256	0.05469
-0.01256	0.05340
-0.01256	0.05501
-0.01256	0.05678
-0.01256	0.05436
-0.01256	0.05340
-0.01256	0.05211
-0.01256	0.05243
-0.01261	0.05356
-0.01261	0.04921
-0.01261	0.04582
-0.01261	0.05050
-0.01261	0.05324
-0.01261	0.05162
-0.01261	0.05356
-0.01261	0.04969
-0.01261	0.05162
-0.01267	0.05162
-0.01267	0.05195
-0.01267	0.05082
-0.01267	0.05034
-0.01267	0.05195
-0.01267	0.05243
-0.01267	0.05146
-0.01267	0.05388
-0.01267	0.05420
-0.01267	0.05356
-0.01272	0.05436
-0.01272	0.05646
-0.01272	0.05452
-0.01272	0.05710
-0.01272	0.05533
-0.01272	0.05694
-0.01272	0.05485
-0.01272	0.05710
-0.01272	0.05823
-0.01278	0.05887
-0.01278	0.06065
-0.01278	0.06113
-0.01278	0.06387
-0.01278	0.06177
-0.01278	0.06274
-0.01278	0.06274
-0.01278	0.06596
-0.01278	0.06645
-0.01283	0.06773
-0.01283	0.06677
-0.01283	0.06918
-0.01283	0.06564
-0.01283	0.06886
-0.01283	0.06886
-0.01283	0.07031
-0.01283	0.06999
-0.01283	0.06886
-0.01289	0.06967
-0.01289	0.07144
-0.01289	0.06725
-0.01289	0.07144
-0.01289	0.06338
-0.01289	0.07128
-0.01289	0.07063
-0.01289	0.07160
-0.01289	0.06983
-0.01289	0.07015
-0.01294	0.06773
-0.01294	0.06693
-0.01294	0.06773
-0.01294	0.06790
-0.01294	0.06645
-0.01294	0.06870
-0.01294	0.06532
-0.01294	0.06693
-0.01294	0.06403
-0.01300	0.06242
-0.01300	0.06016
-0.01300	0.06677
-0.01300	0.06129
-0.01300	0.05630
-0.01300	0.05855
-0.01300	0.05726
-0.01300	0.05630
-0.01300	0.05565
-0.01306	0.05146
-0.01306	0.05388
-0.01306	0.04969
-0.01306	0.04969
-0.01306	0.04808
-0.01306	0.04647
-0.01306	0.04744
-0.01306	0.04631
-0.01306	0.04341
-0.01306	0.04292
-0.01311	0.04357
-0.01311	0.04083
-0.01311	0.04051
-0.01311	0.03890
-0.01311	0.04582
-0.01311	0.04019
-0.01311	0.03857
-0.01311	0.03874
-0.01311	0.03503
-0.01317	0.03471
-0.01317	0.03406
-0.01317	0.03310
-0.01317	0.03133
-0.01317	0.03342
-0.01317	0.03149
-0.01317	0.03116
-0.01317	0.03261
-0.01317	0.03390
-0.01322	0.03197
-0.01322	0.03068
-0.01322	0.03036
-0.01322	0.02939
-0.01322	0.03052
-0.01322	0.03149
-0.01322	0.02955
-0.01322	0.03100
-0.01322	0.03278
-0.01322	0.03165
-0.01328	0.03068
-0.01328	0.02843
-0.01328	0.02810
-0.01328	0.03116
-0.01328	0.03181
-0.01328	0.03213
-0.01328	0.03197
-0.01328	0.03278
-0.01328	0.03149
-0.01333	0.03326
-0.01333	0.03116
-0.01333	0.03390
-0.01333	0.03245
-0.01333	0.03036
-0.01333	0.03245
-0.01333	0.03020
-0.01333	0.03423
-0.01333	0.03165
-0.01333	0.03229
-0.01339	0.03133
-0.01339	0.03374
-0.01339	0.03229
-0.01339	0.02891
-0.01339	0.03261
-0.01339	0.03133
-0.01339	0.03004
-0.01339	0.03213
-0.01339	0.03245
-0.01344	0.03004
-0.01344	0.02988
-0.01344	0.02988
-0.01344	0.03084
-0.01344	0.03020
-0.01344	0.02810
-0.01344	0.02939
-0.01344	0.02810
-0.01344	0.02794
-0.01350	0.02730
-0.01350	0.02730
-0.01350	0.02988
-0.01350	0.02649
-0.01350	0.02794
-0.01350	0.02569
-0.01350	0.02569
-0.01350	0.02391
-0.01350	0.02504
-0.01350	0.02585
-0.01356	0.02359
-0.01356	0.02343
-0.01356	0.02408
-0.01356	0.02198
-0.01356	0.02118
-0.01356	0.01956
-0.01356	0.01973
-0.01356	0.01973
-0.01356	0.02101
-0.01361	0.01973
-0.01361	0.01924
-0.01361	0.01876
-0.01361	0.01940
-0.01361	0.01795
-0.01361	0.01892
-0.01361	0.01876
-0.01361	0.01908
-0.01361	0.01521
-0.01367	0.01135
-0.01367	0.01699
-0.01367	0.01779
-0.01367	0.01828
-0.01367	0.01473
-0.01367	0.01505
-0.01367	0.01731
-0.01367	0.01779
-0.01367	0.01715
-0.01372	0.01570
-0.01372	0.01731
-0.01372	0.01586
-0.01372	0.01779
-0.01372	0.01715
-0.01372	0.01554
-0.01372	0.01441
-0.01372	0.01666
-0.01372	0.01586
-0.01372	0.01650
-0.01378	0.01763
-0.01378	0.01650
-0.01378	0.01747
-0.01378	0.01602
-0.01378	0.01940
-0.01378	0.01779
-0.01378	0.01731
-0.01378	0.01908
-0.01378	0.01602
-0.01383	0.01973
-0.01383	0.01811
-0.01383	0.01844
-0.01383	0.02069
-0.01383	0.02311
-0.01383	0.02150
-0.01383	0.02166
-0.01383	0.02327
-0.01383	0.02214
-0.01389	0.02005
-0.01389	0.02408
-0.01389	0.01989
-0.01389	0.02375
-0.01389	0.02456
-0.01389	0.02408
-0.01389	0.02263
-0.01389	0.02295
-0.01389	0.02601
-0.01394	0.02536
-0.01394	0.02520
-0.01394	0.02343
-0.01394	0.02665
-0.01394	0.02730
-0.01394	0.02714
-0.01394	0.02746
-0.01394	0.02681
-0.01394	0.02826
-0.01400	0.02826
-0.01400	0.03133
-0.01400	0.02826
-0.01400	0.02955
-0.01400	0.02714
-0.01400	0.02988
-0.01400	0.03020
-0.01400	0.02923
-0.01400	0.03245
-0.01406	0.02955
-0.01406	0.03004
-0.01406	0.02891
-0.01406	0.02601
-0.01406	0.02826
-0.01406	0.02714
-0.01406	0.02826
-0.01406	0.02939
-0.01406	0.02794
-0.01411	0.03036
-0.01411	0.02746
-0.01411	0.03020
-0.01411	0.02923
-0.01411	0.02971
-0.01411	0.02553
-0.01411	0.02617
-0.01411	0.02794
-0.01411	0.02794
-0.01411	0.02601
-0.01417	0.02520
-0.01417	0.02714
-0.01417	0.02424
-0.01417	0.02569
-0.01417	0.02279
-0.01417	0.02359
-0.01417	0.02553
-0.01417	0.02585
-0.01422	0.02617
-0.01422	0.02472
-0.01422	0.02456
-0.01422	0.02408
-0.01422	0.02214
-0.01422	0.02440
-0.01422	0.02037
-0.01422	0.02085
-0.01422	0.02118
-0.01428	0.02214
-0.01428	0.02182
-0.01428	0.01956
-0.01428	0.02005
-0.01428	0.02021
-0.01428	0.01860
-0.01428	0.01860
-0.01428	0.02069
-0.01428	0.01908
-0.01428	0.02005
-0.01433	0.01683
-0.01433	0.01747
-0.01433	0.01876
-0.01433	0.01570
-0.01433	0.01924
-0.01433	0.01779
-0.01433	0.01828
-0.01433	0.01570
-0.01433	0.01570
-0.01439	0.01683
-0.01439	0.02053
-0.01439	0.01876
-0.01439	0.01666
-0.01439	0.01811
-0.01439	0.01699
-0.01439	0.01650
-0.01439	0.01876
-0.01444	0.01666
-0.01444	0.01940
-0.01444	0.02037
-0.01444	0.02101
-0.01444	0.01828
-0.01444	0.02166
-0.01444	0.02295
-0.01444	0.02327
-0.01444	0.02311
-0.01450	0.02327
-0.01450	0.02553
-0.01450	0.02295
-0.01450	0.02536
-0.01450	0.02746
-0.01450	0.02730
-0.01450	0.03020
-0.01450	0.03052
-0.01450	0.03100
-0.01456	0.03020
-0.01456	0.03181
-0.01456	0.03149
-0.01456	0.03197
-0.01456	0.03390
-0.01456	0.03455
-0.01456	0.03439
-0.01456	0.03471
-0.01456	0.03632
-0.01461	0.03664
-0.01461	0.03777
-0.01461	0.03648
-0.01461	0.03970
-0.01461	0.03938
-0.01461	0.04067
-0.01461	0.04196
-0.01461	0.04212
-0.01461	0.04115
-0.01467	0.03745
-0.01467	0.04002
-0.01467	0.03986
-0.01467	0.04405
-0.01467	0.04051
-0.01467	0.04389
-0.01467	0.04002
-0.01467	0.04212
-0.01472	0.04131
-0.01472	0.03938
-0.01472	0.04051
-0.01472	0.04067
-0.01472	0.03938
-0.01472	0.04067
-0.01472	0.04019
-0.01472	0.04131
-0.01472	0.03729
-0.01472	0.04019
-0.01478	0.03986
-0.01478	0.03809
-0.01478	0.03551
-0.01478	0.03503
-0.01478	0.03487
-0.01478	0.03310
-0.01478	0.03471
-0.01478	0.03197
-0.01478	0.03278
-0.01483	0.03245
-0.01483	0.03004
-0.01483	0.03068
-0.01483	0.02955
-0.01483	0.02778
-0.01483	0.02730
-0.01483	0.02698
-0.01483	0.02633
-0.01489	0.02601
-0.01489	0.02424
-0.01489	0.02488
-0.01489	0.02698
-0.01489	0.02456
-0.01489	0.02134
-0.01489	0.02295
-0.01489	0.02053
-0.01489	0.02246
-0.01494	0.02069
-0.01494	0.02182
-0.01494	0.02021
-0.01494	0.01908
-0.01494	0.01763
-0.01494	0.01989
-0.01494	0.01828
-0.01494	0.01828
-0.01494	0.01860
-0.01500	0.01940
-0.01500	0.01908
-0.01500	0.01908
-0.01500	0.01989
-0.01500	0.01763
-0.01500	0.01989
-0.01500	0.01989
-0.01500	0.01795
-0.01500	0.01892
-0.01500	0.01747
-0.01506	0.01747
-0.01506	0.01860
-0.01506	0.02069
-0.01506	0.02166
-0.01506	0.02101
-0.01506	0.02150
-0.01506	0.02053
-0.01506	0.02069
-0.01506	0.02053
-0.01511	0.02263
-0.01511	0.02069
