Interference and Diffraction Data File Thu, Nov 22, 2018 1:51 PM
Sensor Position (Meters)	Light Intensity (Volts)
-0.00683	0.01828
-0.00683	0.01650
-0.00683	0.01344
-0.00683	0.01344
-0.00689	0.01328
-0.00689	0.01328
-0.00689	0.01232
-0.00689	0.01199
-0.00689	0.01103
-0.00689	0.01135
-0.00689	0.01666
-0.00689	0.00764
-0.00689	0.01070
-0.00689	0.01038
-0.00694	0.00845
-0.00694	0.00942
-0.00694	0.00958
-0.00694	0.01054
-0.00694	0.01006
-0.00694	0.01167
-0.00694	0.01296
-0.00694	0.01344
-0.00694	0.01199
-0.00694	0.01521
-0.00700	0.01473
-0.00700	0.01683
-0.00700	0.01828
-0.00700	0.01554
-0.00700	0.01731
-0.00700	0.01908
-0.00700	0.01844
-0.00700	0.02053
-0.00700	0.02053
-0.00700	0.02311
-0.00706	0.02230
-0.00706	0.02053
-0.00706	0.02569
-0.00706	0.02279
-0.00706	0.02681
-0.00706	0.02520
-0.00706	0.02504
-0.00706	0.02617
-0.00706	0.02601
-0.00706	0.02617
-0.00711	0.02472
-0.00711	0.02488
-0.00711	0.02440
-0.00711	0.02343
-0.00711	0.02166
-0.00711	0.02085
-0.00711	0.02150
-0.00711	0.01908
-0.00711	0.01828
-0.00711	0.01876
-0.00717	0.01699
-0.00717	0.01505
-0.00717	0.01393
-0.00717	0.01441
-0.00717	0.01312
-0.00717	0.01441
-0.00717	0.01312
-0.00717	0.01312
-0.00717	0.01360
-0.00717	0.01103
-0.00722	0.01103
-0.00722	0.01054
-0.00722	0.01006
-0.00722	0.01054
-0.00722	0.00909
-0.00722	0.01312
-0.00722	0.01280
-0.00722	0.00974
-0.00722	0.01215
-0.00722	0.01054
-0.00728	0.01264
-0.00728	0.01457
-0.00728	0.01457
-0.00728	0.01409
-0.00728	0.01554
-0.00728	0.01763
-0.00728	0.01699
-0.00728	0.01811
-0.00728	0.01908
-0.00733	0.02150
-0.00733	0.02150
-0.00733	0.01956
-0.00733	0.02053
-0.00733	0.02230
-0.00733	0.02263
-0.00733	0.02246
-0.00733	0.02246
-0.00733	0.02585
-0.00733	0.02488
-0.00739	0.02585
-0.00739	0.02440
-0.00739	0.02440
-0.00739	0.02472
-0.00739	0.02649
-0.00739	0.02440
-0.00739	0.02391
-0.00739	0.02391
-0.00739	0.02230
-0.00739	0.02118
-0.00744	0.02069
-0.00744	0.02134
-0.00744	0.02069
-0.00744	0.01844
-0.00744	0.01844
-0.00744	0.01844
-0.00744	0.01683
-0.00744	0.01570
-0.00744	0.01425
-0.00744	0.01425
-0.00750	0.01360
-0.00750	0.01199
-0.00750	0.01360
-0.00750	0.01264
-0.00750	0.01054
-0.00750	0.00958
-0.00750	0.01151
-0.00750	0.00942
-0.00750	0.01006
-0.00756	0.01022
-0.00756	0.00861
-0.00756	0.01280
-0.00756	0.01006
-0.00756	0.01215
-0.00756	0.01360
-0.00756	0.01232
-0.00756	0.01344
-0.00756	0.01344
-0.00756	0.01441
-0.00761	0.01377
-0.00761	0.01650
-0.00761	0.01618
-0.00761	0.02391
-0.00761	0.01683
-0.00761	0.01956
-0.00761	0.01828
-0.00761	0.02150
-0.00761	0.01795
-0.00761	0.01779
-0.00767	0.01973
-0.00767	0.02037
-0.00767	0.02214
-0.00767	0.02150
-0.00767	0.02230
-0.00767	0.02101
-0.00767	0.01989
-0.00767	0.02279
-0.00767	0.02134
-0.00772	0.02021
-0.00772	0.01956
-0.00772	0.02118
-0.00772	0.01779
-0.00772	0.01586
-0.00772	0.01634
-0.00772	0.01586
-0.00772	0.01715
-0.00772	0.01570
-0.00772	0.01280
-0.00778	0.01344
-0.00778	0.01328
-0.00778	0.01280
-0.00778	0.01199
-0.00778	0.01087
-0.00778	0.01232
-0.00778	0.00829
-0.00778	0.00845
-0.00778	0.00925
-0.00778	0.00958
-0.00783	0.01070
-0.00783	0.00861
-0.00783	0.01087
-0.00783	0.01006
-0.00783	0.01103
-0.00783	0.00893
-0.00783	0.01022
-0.00783	0.01022
-0.00783	0.01070
-0.00789	0.01119
-0.00789	0.01135
-0.00789	0.01328
-0.00789	0.01296
-0.00789	0.01457
-0.00789	0.01554
-0.00789	0.01538
-0.00789	0.01377
-0.00789	0.01650
-0.00794	0.01731
-0.00794	0.01521
-0.00794	0.01683
-0.00794	0.01795
-0.00794	0.01860
-0.00794	0.01908
-0.00794	0.01940
-0.00794	0.01876
-0.00794	0.01828
-0.00794	0.01763
-0.00800	0.01844
-0.00800	0.01828
-0.00800	0.01570
-0.00800	0.01908
-0.00800	0.01586
-0.00800	0.01731
-0.00800	0.01618
-0.00800	0.01618
-0.00800	0.01473
-0.00800	0.01441
-0.00806	0.01425
-0.00806	0.01425
-0.00806	0.01360
-0.00806	0.01409
-0.00806	0.01119
-0.00806	0.01344
-0.00806	0.01328
-0.00806	0.01119
-0.00806	0.01199
-0.00811	0.00990
-0.00811	0.00958
-0.00811	0.00877
-0.00811	0.00877
-0.00811	0.00942
-0.00811	0.00942
-0.00811	0.00893
-0.00811	0.00958
-0.00811	0.01087
-0.00811	0.00748
-0.00817	0.00732
-0.00817	0.01070
-0.00817	0.01038
-0.00817	0.01167
-0.00817	0.00974
-0.00817	0.01296
-0.00817	0.00958
-0.00817	0.01087
-0.00817	0.01232
-0.00822	0.01135
-0.00822	0.01409
-0.00822	0.01360
-0.00822	0.01570
-0.00822	0.01215
-0.00822	0.01699
-0.00822	0.01538
-0.00822	0.01489
-0.00822	0.01538
-0.00822	0.01763
-0.00828	0.01779
-0.00828	0.01715
-0.00828	0.01683
-0.00828	0.01393
-0.00828	0.01634
-0.00828	0.01602
-0.00828	0.01618
-0.00828	0.01489
-0.00828	0.01521
-0.00833	0.01521
-0.00833	0.01393
-0.00833	0.01296
-0.00833	0.01377
-0.00833	0.01199
-0.00833	0.01199
-0.00833	0.01183
-0.00833	0.00925
-0.00833	0.01087
-0.00839	0.00668
-0.00839	0.01151
-0.00839	0.00797
-0.00839	0.01167
-0.00839	0.00909
-0.00839	0.00748
-0.00839	0.00861
-0.00839	0.00958
-0.00839	0.01006
-0.00844	0.00813
-0.00844	0.01038
-0.00844	0.00909
-0.00844	0.01022
-0.00844	0.01022
-0.00844	0.00925
-0.00844	0.01457
-0.00844	0.01070
-0.00844	0.01135
-0.00850	0.01167
-0.00850	0.01215
-0.00850	0.01022
-0.00850	0.01393
-0.00850	0.01280
-0.00850	0.01103
-0.00850	0.01151
-0.00850	0.00877
-0.00850	0.01521
-0.00856	0.01328
-0.00856	0.01570
-0.00856	0.01586
-0.00856	0.01473
-0.00856	0.01521
-0.00856	0.01554
-0.00856	0.01505
-0.00856	0.01232
-0.00856	0.01586
-0.00856	0.01441
-0.00861	0.01634
-0.00861	0.01425
-0.00861	0.01425
-0.00861	0.01296
-0.00861	0.01377
-0.00861	0.01377
-0.00861	0.01264
-0.00861	0.01167
-0.00861	0.01377
-0.00867	0.01054
-0.00867	0.01215
-0.00867	0.01215
-0.00867	0.00764
-0.00867	0.01232
-0.00867	0.01232
-0.00867	0.00877
-0.00867	0.01070
-0.00867	0.01103
-0.00872	0.00893
-0.00872	0.00797
-0.00872	0.01022
-0.00872	0.00813
-0.00872	0.00958
-0.00872	0.00942
-0.00872	0.01215
-0.00872	0.00990
-0.00872	0.01087
-0.00878	0.00974
-0.00878	0.00764
-0.00878	0.01167
-0.00878	0.01103
-0.00878	0.01360
-0.00878	0.01135
-0.00878	0.01441
-0.00878	0.01409
-0.00878	0.01457
-0.00878	0.01296
-0.00883	0.01521
-0.00883	0.01215
-0.00883	0.01312
-0.00883	0.01570
-0.00883	0.01538
-0.00883	0.01586
-0.00883	0.01586
-0.00883	0.01554
-0.00883	0.01844
-0.00889	0.01924
-0.00889	0.01828
-0.00889	0.01747
-0.00889	0.01828
-0.00889	0.01538
-0.00889	0.01908
-0.00889	0.01828
-0.00889	0.01795
-0.00889	0.01602
-0.00889	0.01795
-0.00894	0.01473
-0.00894	0.01763
-0.00894	0.01473
-0.00894	0.01377
-0.00894	0.01457
-0.00894	0.01570
-0.00894	0.01312
-0.00894	0.01215
-0.00894	0.01232
-0.00900	0.01022
-0.00900	0.00780
-0.00900	0.01151
-0.00900	0.01087
-0.00900	0.00958
-0.00900	0.00974
-0.00900	0.00942
-0.00900	0.00813
-0.00900	0.01006
-0.00900	0.00974
-0.00906	0.01135
-0.00906	0.00813
-0.00906	0.01119
-0.00906	0.01199
-0.00906	0.01183
-0.00906	0.01199
-0.00906	0.00893
-0.00906	0.01199
-0.00906	0.01360
-0.00906	0.01360
-0.00911	0.01344
-0.00911	0.01393
-0.00911	0.01473
-0.00911	0.01554
-0.00911	0.01860
-0.00911	0.01489
-0.00911	0.02085
-0.00911	0.01828
-0.00911	0.01973
-0.00917	0.02246
-0.00917	0.02246
-0.00917	0.02230
-0.00917	0.02150
-0.00917	0.02391
-0.00917	0.02601
-0.00917	0.02504
-0.00917	0.02665
-0.00917	0.02698
-0.00922	0.02649
-0.00922	0.02794
-0.00922	0.02746
-0.00922	0.02746
-0.00922	0.02504
-0.00922	0.02617
-0.00922	0.02472
-0.00922	0.02472
-0.00922	0.02311
-0.00922	0.02182
-0.00928	0.02118
-0.00928	0.02021
-0.00928	0.02037
-0.00928	0.01892
-0.00928	0.01763
-0.00928	0.01828
-0.00928	0.01795
-0.00928	0.01699
-0.00928	0.01666
-0.00928	0.01473
-0.00933	0.01248
-0.00933	0.01151
-0.00933	0.01344
-0.00933	0.01119
-0.00933	0.01248
-0.00933	0.01151
-0.00933	0.01038
-0.00933	0.01344
-0.00933	0.01264
-0.00939	0.01103
-0.00939	0.01441
-0.00939	0.01360
-0.00939	0.01441
-0.00939	0.01634
-0.00939	0.01811
-0.00939	0.01844
-0.00939	0.02182
-0.00939	0.02311
-0.00939	0.02601
-0.00944	0.02504
-0.00944	0.02875
-0.00944	0.02971
-0.00944	0.03165
-0.00944	0.03004
-0.00944	0.03326
-0.00944	0.03616
-0.00944	0.03664
-0.00944	0.03793
-0.00944	0.03954
-0.00950	0.04147
-0.00950	0.03890
-0.00950	0.04051
-0.00950	0.04437
-0.00950	0.04566
-0.00950	0.04212
-0.00950	0.04357
-0.00950	0.04292
-0.00950	0.04228
-0.00950	0.04019
-0.00956	0.04099
-0.00956	0.04131
-0.00956	0.04083
-0.00956	0.03745
-0.00956	0.03664
-0.00956	0.03374
-0.00956	0.03068
-0.00956	0.02875
-0.00956	0.02730
-0.00961	0.02569
-0.00961	0.02456
-0.00961	0.02279
-0.00961	0.01956
-0.00961	0.01908
-0.00961	0.01683
-0.00961	0.01666
-0.00961	0.01586
-0.00961	0.01360
-0.00961	0.01602
-0.00967	0.01489
-0.00967	0.01377
-0.00967	0.01618
-0.00967	0.01473
-0.00967	0.01731
-0.00967	0.02069
-0.00967	0.01876
-0.00967	0.01618
-0.00967	0.02375
-0.00967	0.02569
-0.00972	0.02907
-0.00972	0.03245
-0.00972	0.03213
-0.00972	0.03777
-0.00972	0.04180
-0.00972	0.04292
-0.00972	0.04486
-0.00972	0.04647
-0.00972	0.05291
-0.00972	0.05452
-0.00978	0.05791
-0.00978	0.06177
-0.00978	0.06129
-0.00978	0.06435
-0.00978	0.06612
-0.00978	0.06709
-0.00978	0.06999
-0.00978	0.06918
-0.00978	0.07031
-0.00983	0.06967
-0.00983	0.06806
-0.00983	0.06951
-0.00983	0.06693
-0.00983	0.06902
-0.00983	0.06725
-0.00983	0.06274
-0.00983	0.06145
-0.00983	0.05920
-0.00983	0.05597
-0.00989	0.05227
-0.00989	0.04776
-0.00989	0.04711
-0.00989	0.04566
-0.00989	0.03906
-0.00989	0.03825
-0.00989	0.03519
-0.00989	0.03261
-0.00989	0.02955
-0.00989	0.02826
-0.00994	0.02617
-0.00994	0.02295
-0.00994	0.02327
-0.00994	0.02198
-0.00994	0.02182
-0.00994	0.02246
-0.00994	0.02263
-0.00994	0.02053
-0.00994	0.02601
-0.01000	0.02520
-0.01000	0.02617
-0.01000	0.03116
-0.01000	0.03342
-0.01000	0.03970
-0.01000	0.04180
-0.01000	0.04631
-0.01000	0.04953
-0.01000	0.05614
-0.01000	0.05920
-0.01006	0.06371
-0.01006	0.07144
-0.01006	0.07466
-0.01006	0.07821
-0.01006	0.08529
-0.01006	0.08658
-0.01006	0.09174
-0.01006	0.09480
-0.01006	0.09818
-0.01006	0.09963
-0.01011	0.10205
-0.01011	0.10543
-0.01011	0.10720
-0.01011	0.09979
-0.01011	0.11333
-0.01011	0.11204
-0.01011	0.10753
-0.01011	0.10592
-0.01011	0.10286
-0.01017	0.10205
-0.01017	0.09577
-0.01017	0.09335
-0.01017	0.08900
-0.01017	0.08433
-0.01017	0.07917
-0.01017	0.07595
-0.01017	0.07128
-0.01017	0.06580
-0.01017	0.05871
-0.01022	0.05404
-0.01022	0.05017
-0.01022	0.04518
-0.01022	0.04196
-0.01022	0.03890
-0.01022	0.03487
-0.01022	0.03294
-0.01022	0.03149
-0.01022	0.02939
-0.01028	0.03213
-0.01028	0.03068
-0.01028	0.03052
-0.01028	0.03519
-0.01028	0.03664
-0.01028	0.04051
-0.01028	0.04292
-0.01028	0.04727
-0.01028	0.05324
-0.01028	0.06097
-0.01033	0.06741
-0.01033	0.07337
-0.01033	0.07837
-0.01033	0.08707
-0.01033	0.09593
-0.01033	0.10720
-0.01033	0.11268
-0.01033	0.12074
-0.01033	0.12283
-0.01039	0.13121
-0.01039	0.13701
-0.01039	0.14104
-0.01039	0.14684
-0.01039	0.15038
-0.01039	0.15151
-0.01039	0.15392
-0.01039	0.15537
-0.01039	0.15409
-0.01044	0.15119
-0.01044	0.15151
-0.01044	0.14748
-0.01044	0.14329
-0.01044	0.14007
-0.01044	0.13250
-0.01044	0.12670
-0.01044	0.11735
-0.01044	0.11607
-0.01044	0.11123
-0.01050	0.10382
-0.01050	0.09625
-0.01050	0.08868
-0.01050	0.08095
-0.01050	0.07144
-0.01050	0.06693
-0.01050	0.06210
-0.01050	0.05646
-0.01050	0.05179
-0.01050	0.04792
-0.01056	0.04437
-0.01056	0.04228
-0.01056	0.04164
-0.01056	0.03680
-0.01056	0.04325
-0.01056	0.04196
-0.01056	0.04582
-0.01056	0.04727
-0.01056	0.05275
-0.01061	0.06000
-0.01061	0.06548
-0.01061	0.07466
-0.01061	0.08256
-0.01061	0.09335
-0.01061	0.10012
-0.01061	0.10898
-0.01061	0.12042
-0.01061	0.13201
-0.01067	0.13959
-0.01067	0.15135
-0.01067	0.15956
-0.01067	0.16810
-0.01067	0.17439
-0.01067	0.18437
-0.01067	0.18856
-0.01067	0.19791
-0.01067	0.19952
-0.01067	0.20612
-0.01072	0.20709
-0.01072	0.20644
-0.01072	0.20838
-0.01072	0.20644
-0.01072	0.20435
-0.01072	0.20242
-0.01072	0.19662
-0.01072	0.19195
-0.01072	0.18212
-0.01078	0.17938
-0.01078	0.16810
-0.01078	0.15779
-0.01078	0.15038
-0.01078	0.13733
-0.01078	0.12557
-0.01078	0.11784
-0.01078	0.11333
-0.01078	0.09818
-0.01083	0.09303
-0.01083	0.08304
-0.01083	0.07788
-0.01083	0.06500
-0.01083	0.06097
-0.01083	0.05823
-0.01083	0.05146
-0.01083	0.05066
-0.01083	0.04905
-0.01089	0.05291
-0.01089	0.05404
-0.01089	0.05936
-0.01089	0.06403
-0.01089	0.07370
-0.01089	0.07853
-0.01089	0.08610
-0.01089	0.09512
-0.01089	0.10640
-0.01094	0.11880
-0.01094	0.12976
-0.01094	0.14345
-0.01094	0.15618
-0.01094	0.16859
-0.01094	0.18067
-0.01094	0.19807
-0.01094	0.21224
-0.01094	0.22320
-0.01094	0.23399
-0.01100	0.24157
-0.01100	0.25010
-0.01100	0.25800
-0.01100	0.26348
-0.01100	0.26670
-0.01100	0.26831
-0.01100	0.26783
-0.01100	0.26412
-0.01106	0.25574
-0.01106	0.25059
-0.01106	0.24237
-0.01106	0.23367
-0.01106	0.22336
-0.01106	0.21386
-0.01106	0.20016
-0.01106	0.18437
-0.01106	0.17390
-0.01106	0.16311
-0.01111	0.14732
-0.01111	0.13395
-0.01111	0.12187
-0.01111	0.11155
-0.01111	0.09979
-0.01111	0.09287
-0.01111	0.08529
-0.01111	0.07611
-0.01111	0.06886
-0.01117	0.06483
-0.01117	0.06371
-0.01117	0.06355
-0.01117	0.06677
-0.01117	0.06806
-0.01117	0.07756
-0.01117	0.08304
-0.01117	0.08932
-0.01117	0.09963
-0.01122	0.11123
-0.01122	0.12686
-0.01122	0.14426
-0.01122	0.15924
-0.01122	0.17245
-0.01122	0.18760
-0.01122	0.20934
-0.01122	0.22465
-0.01122	0.24430
-0.01128	0.25558
-0.01128	0.26847
-0.01128	0.28506
-0.01128	0.29715
-0.01128	0.30810
-0.01128	0.31390
-0.01128	0.31841
-0.01128	0.32405
-0.01128	0.32421
-0.01133	0.32695
-0.01133	0.32679
-0.01133	0.32389
-0.01133	0.31906
-0.01133	0.31068
-0.01133	0.30327
-0.01133	0.29247
-0.01133	0.28426
-0.01133	0.27089
-0.01133	0.26106
-0.01139	0.24382
-0.01139	0.22964
-0.01139	0.21482
-0.01139	0.19871
-0.01139	0.18115
-0.01139	0.16665
-0.01139	0.14796
-0.01139	0.13636
-0.01139	0.12283
-0.01144	0.11236
-0.01144	0.09979
-0.01144	0.09013
-0.01144	0.08417
-0.01144	0.07724
-0.01144	0.07885
-0.01144	0.07547
-0.01144	0.07933
-0.01144	0.08191
-0.01150	0.08529
-0.01150	0.09399
-0.01150	0.10253
-0.01150	0.11542
-0.01150	0.12815
-0.01150	0.14378
-0.01150	0.16182
-0.01150	0.17310
-0.01150	0.18840
-0.01150	0.20612
-0.01156	0.22642
-0.01156	0.24575
-0.01156	0.26605
-0.01156	0.27540
-0.01156	0.29457
-0.01156	0.30858
-0.01156	0.32437
-0.01156	0.33871
-0.01156	0.34934
-0.01156	0.35949
-0.01161	0.37061
-0.01161	0.37770
-0.01161	0.38140
-0.01161	0.38479
-0.01161	0.38527
-0.01161	0.38221
-0.01161	0.37705
-0.01161	0.36674
-0.01161	0.36078
-0.01167	0.34838
-0.01167	0.33694
-0.01167	0.32018
-0.01167	0.30278
-0.01167	0.28458
-0.01167	0.27105
-0.01167	0.25236
-0.01167	0.23142
-0.01167	0.21273
-0.01172	0.19420
-0.01172	0.18083
-0.01172	0.16601
-0.01172	0.14780
-0.01172	0.13427
-0.01172	0.12122
-0.01172	0.11462
-0.01172	0.10559
-0.01172	0.09351
-0.01172	0.09126
-0.01178	0.08932
-0.01178	0.08658
-0.01178	0.09013
-0.01178	0.09367
-0.01178	0.10221
-0.01178	0.10833
-0.01178	0.11977
-0.01178	0.13363
-0.01178	0.15489
-0.01183	0.17406
-0.01183	0.19340
-0.01183	0.20934
-0.01183	0.23351
-0.01183	0.25623
-0.01183	0.28152
-0.01183	0.30359
-0.01183	0.32534
-0.01183	0.34515
-0.01189	0.36449
-0.01189	0.38205
-0.01189	0.39397
-0.01189	0.40895
-0.01189	0.41813
-0.01189	0.42828
-0.01189	0.43199
-0.01189	0.43537
-0.01189	0.43473
-0.01189	0.43022
-0.01194	0.42619
-0.01194	0.41685
-0.01194	0.40927
-0.01194	0.39961
-0.01194	0.38479
-0.01194	0.36819
-0.01194	0.34564
-0.01194	0.33291
-0.01194	0.31551
-0.01194	0.29553
-0.01200	0.27282
-0.01200	0.24930
-0.01200	0.23061
-0.01200	0.21353
-0.01200	0.19211
-0.01200	0.17374
-0.01200	0.15231
-0.01200	0.14104
-0.01200	0.12815
-0.01206	0.11526
-0.01206	0.10688
-0.01206	0.09963
-0.01206	0.09706
-0.01206	0.09915
-0.01206	0.10157
-0.01206	0.10753
-0.01206	0.11687
-0.01206	0.12815
-0.01211	0.13765
-0.01211	0.15924
-0.01211	0.17761
-0.01211	0.19646
-0.01211	0.21063
-0.01211	0.23432
-0.01211	0.25703
-0.01211	0.27910
-0.01211	0.30085
-0.01211	0.32018
-0.01217	0.33968
-0.01217	0.36787
-0.01217	0.38769
-0.01217	0.40090
-0.01217	0.41379
-0.01217	0.43505
-0.01217	0.44504
-0.01217	0.45535
-0.01217	0.46212
-0.01217	0.47033
-0.01222	0.47243
-0.01222	0.47500
-0.01222	0.47291
-0.01222	0.46759
-0.01222	0.46131
-0.01222	0.45003
-0.01222	0.43441
-0.01222	0.42426
-0.01222	0.40799
-0.01228	0.38753
-0.01228	0.36433
-0.01228	0.34242
-0.01228	0.31986
-0.01228	0.30456
-0.01228	0.27636
-0.01228	0.25204
-0.01228	0.23013
-0.01228	0.21321
-0.01233	0.19436
-0.01233	0.17535
-0.01233	0.15409
-0.01233	0.14361
-0.01233	0.13121
-0.01233	0.12074
-0.01233	0.11252
-0.01233	0.10511
-0.01233	0.10334
-0.01233	0.10624
-0.01239	0.10833
-0.01239	0.11236
-0.01239	0.11993
-0.01239	0.12815
-0.01239	0.13830
-0.01239	0.15006
-0.01239	0.16875
-0.01239	0.19501
-0.01239	0.20806
-0.01239	0.22787
-0.01244	0.25526
-0.01244	0.27894
-0.01244	0.30456
-0.01244	0.32566
-0.01244	0.34644
-0.01244	0.37351
-0.01244	0.40251
-0.01244	0.42007
-0.01244	0.43586
-0.01250	0.45003
-0.01250	0.46518
-0.01250	0.47807
-0.01250	0.48999
-0.01250	0.49289
-0.01250	0.49563
-0.01250	0.49756
-0.01250	0.49482
-0.01250	0.48789
-0.01256	0.48080
-0.01256	0.46888
-0.01256	0.45519
-0.01256	0.43940
-0.01256	0.42700
-0.01256	0.40992
-0.01256	0.38849
-0.01256	0.36481
-0.01256	0.34258
-0.01256	0.32389
-0.01261	0.29860
-0.01261	0.27491
-0.01261	0.24849
-0.01261	0.23222
-0.01261	0.21176
-0.01261	0.18888
-0.01261	0.16730
-0.01261	0.14990
-0.01261	0.13524
-0.01267	0.12493
-0.01267	0.11349
-0.01267	0.10978
-0.01267	0.10592
-0.01267	0.10688
-0.01267	0.11027
-0.01267	0.11977
-0.01267	0.13089
-0.01267	0.14474
-0.01272	0.15989
-0.01272	0.17712
-0.01272	0.20338
-0.01272	0.22932
-0.01272	0.24881
-0.01272	0.26911
-0.01272	0.29779
-0.01272	0.32437
-0.01272	0.34435
-0.01278	0.36336
-0.01278	0.38720
-0.01278	0.40976
-0.01278	0.42861
-0.01278	0.44278
-0.01278	0.45793
-0.01278	0.46856
-0.01278	0.48193
-0.01278	0.48451
-0.01278	0.49192
-0.01283	0.49095
-0.01283	0.49530
-0.01283	0.48177
-0.01283	0.47130
-0.01283	0.46308
-0.01283	0.44794
-0.01283	0.42716
-0.01283	0.40702
-0.01283	0.38881
-0.01289	0.36465
-0.01289	0.33823
-0.01289	0.31181
-0.01289	0.28603
-0.01289	0.26348
-0.01289	0.23963
-0.01289	0.20951
-0.01289	0.18792
-0.01289	0.17342
-0.01294	0.15586
-0.01294	0.13830
-0.01294	0.12541
-0.01294	0.11703
-0.01294	0.11043
-0.01294	0.10495
-0.01294	0.10640
-0.01294	0.10608
-0.01294	0.11027
-0.01300	0.11542
-0.01300	0.12605
-0.01300	0.14184
-0.01300	0.15570
-0.01300	0.16971
-0.01300	0.19726
-0.01300	0.21418
-0.01300	0.23303
-0.01300	0.25703
-0.01300	0.28410
-0.01306	0.30923
-0.01306	0.33082
-0.01306	0.35466
-0.01306	0.38350
-0.01306	0.40347
-0.01306	0.42345
-0.01306	0.44117
-0.01306	0.45889
-0.01311	0.47178
-0.01311	0.48064
-0.01311	0.48854
-0.01311	0.49047
-0.01311	0.49224
-0.01311	0.48709
-0.01311	0.48080
-0.01311	0.46985
-0.01311	0.45551
-0.01317	0.44278
-0.01317	0.42780
-0.01317	0.40444
-0.01317	0.38334
-0.01317	0.36384
-0.01317	0.34226
-0.01317	0.31648
-0.01317	0.29135
-0.01317	0.26557
-0.01322	0.24495
-0.01322	0.22723
-0.01322	0.20226
-0.01322	0.18067
-0.01322	0.16633
-0.01322	0.15151
-0.01322	0.13604
-0.01322	0.12251
-0.01322	0.11462
-0.01322	0.10898
-0.01328	0.10511
-0.01328	0.10511
-0.01328	0.10914
-0.01328	0.11381
-0.01328	0.12187
-0.01328	0.13765
-0.01328	0.15135
-0.01328	0.16585
-0.01333	0.18470
-0.01333	0.20242
-0.01333	0.23109
-0.01333	0.25284
-0.01333	0.27652
-0.01333	0.30085
-0.01333	0.32502
-0.01333	0.34660
-0.01333	0.36674
-0.01339	0.38769
-0.01339	0.40718
-0.01339	0.42136
-0.01339	0.43650
-0.01339	0.44343
-0.01339	0.45390
-0.01339	0.45938
-0.01339	0.46147
-0.01339	0.46550
-0.01344	0.46051
-0.01344	0.45744
-0.01344	0.44681
-0.01344	0.44021
-0.01344	0.42538
-0.01344	0.40895
-0.01344	0.39365
-0.01344	0.37560
-0.01344	0.35112
-0.01350	0.32244
-0.01350	0.29827
-0.01350	0.27959
-0.01350	0.25300
-0.01350	0.22594
-0.01350	0.20451
-0.01350	0.17873
-0.01350	0.16069
-0.01356	0.14088
-0.01356	0.12670
-0.01356	0.11542
-0.01356	0.10592
-0.01356	0.09963
-0.01356	0.09899
-0.01356	0.09722
-0.01356	0.10141
-0.01356	0.10946
-0.01361	0.11977
-0.01361	0.12863
-0.01361	0.14442
-0.01361	0.16246
-0.01361	0.18067
-0.01361	0.19372
-0.01361	0.21353
-0.01361	0.24012
-0.01361	0.26219
-0.01367	0.27975
-0.01367	0.29167
-0.01367	0.32614
-0.01367	0.34370
-0.01367	0.35643
-0.01367	0.37254
-0.01367	0.39139
-0.01367	0.40364
-0.01367	0.41121
-0.01372	0.41523
-0.01372	0.42120
-0.01372	0.42426
-0.01372	0.41942
-0.01372	0.41556
-0.01372	0.40476
-0.01372	0.39316
-0.01372	0.38624
-0.01372	0.36980
-0.01378	0.35095
-0.01378	0.33146
-0.01378	0.31358
-0.01378	0.29280
-0.01378	0.27008
-0.01378	0.25300
-0.01378	0.23142
-0.01378	0.21241
-0.01378	0.19356
-0.01383	0.17245
-0.01383	0.15537
-0.01383	0.14249
-0.01383	0.12944
-0.01383	0.11816
-0.01383	0.10656
-0.01383	0.09851
-0.01383	0.09367
-0.01383	0.09045
-0.01383	0.08723
-0.01389	0.08803
-0.01389	0.09126
-0.01389	0.09416
-0.01389	0.10286
-0.01389	0.11429
-0.01389	0.12477
-0.01389	0.13749
-0.01389	0.15280
-0.01389	0.16939
-0.01394	0.18856
-0.01394	0.20612
-0.01394	0.22078
-0.01394	0.24366
-0.01394	0.26203
-0.01394	0.28104
-0.01394	0.29280
-0.01394	0.30955
-0.01394	0.32518
-0.01400	0.34064
-0.01400	0.34628
-0.01400	0.35692
-0.01400	0.36481
-0.01400	0.36723
-0.01400	0.37013
-0.01400	0.36948
-0.01400	0.36690
-0.01400	0.36400
-0.01406	0.35530
-0.01406	0.34838
-0.01406	0.34048
-0.01406	0.32679
-0.01406	0.31455
-0.01406	0.30230
-0.01406	0.28909
-0.01406	0.26863
-0.01406	0.25188
-0.01406	0.23963
-0.01411	0.22127
-0.01411	0.20467
-0.01411	0.18518
-0.01411	0.16327
-0.01411	0.14684
-0.01411	0.13540
-0.01411	0.12009
-0.01411	0.10946
-0.01417	0.09996
-0.01417	0.08932
-0.01417	0.08417
-0.01417	0.07966
-0.01417	0.07643
-0.01417	0.07547
-0.01417	0.07643
-0.01417	0.07966
-0.01417	0.08674
-0.01417	0.09351
-0.01422	0.10076
-0.01422	0.11284
-0.01422	0.12444
-0.01422	0.13685
-0.01422	0.14748
-0.01422	0.16053
-0.01422	0.17793
-0.01422	0.19001
-0.01422	0.20338
-0.01428	0.21676
-0.01428	0.23319
-0.01428	0.24624
-0.01428	0.25445
-0.01428	0.26493
-0.01428	0.27588
-0.01428	0.28571
-0.01428	0.29360
-0.01428	0.29876
-0.01428	0.30278
-0.01433	0.30826
-0.01433	0.31084
